"price","types","address","latitude","longtitude","date","sq.","TotalBeds","TotalBaths","TotalReceptions","FlatType"
750000,"3 bed maisonette for sale ","Westbourne Park Road, London W11",51.517829,-0.199113,"12/8/2021",NA,3,2,2,"maisonette"
550000,"2 bed flat for sale ","Chiswick High Road, London W4",51.492877,-0.272605,"12/8/2021",NA,2,2,1,"flat"
775000,"4 bed end terrace house for sale ","Bush Hill Road, London N21",51.637708,-0.082649,"12/8/2021",NA,4,2,2,"end terrace house"
450000,"2 bed terraced house for sale ","Lindsay Road, Worcester Park KT4",51.378605,-0.235425,"12/8/2021",NA,2,1,1,"terraced house"
550000,"3 bed semi-detached house for sale ","Primrose Walk, Ewell, Epsom KT17",51.35559,-0.248728,"12/8/2021",NA,3,1,1,"semi-detached house"
720000,"2 bed flat for sale ","Queenshurst Square, Kingston Upon Thames KT2",51.414954,-0.302722,"12/8/2021","777",2,2,1,"flat"
425000,"3 bed flat for sale ","Crescent House, Bliss Crescent, London SE13",51.470057,-0.018042,"12/8/2021",NA,3,1,1,"flat"
799000,"3 bed terraced house for sale ","Cranbrook Road, London SE8",51.471378,-0.023367,"12/8/2021","1,360",3,3,0,"terraced house"
319950,"2 bed maisonette for sale ","Stickleton Close, Greenford UB6",51.530768,-0.362319,"12/8/2021",NA,2,1,1,"maisonette"
1095000,"2 bed flat for sale ","Royal Mint Street, London E1",51.510559,-0.071193,"12/8/2021","1,043",2,2,1,"flat"
1325000,"2 bed flat for sale ","Prospect Place, Battersea Power Station, London SW11",51.481822,-0.144398,"12/8/2021","915",2,2,1,"flat"
450000,"1 bed flat for sale ","Lawrence Wharf, Rotherhithe Street SE16",51.5032,-0.033206,"12/8/2021",NA,1,1,1,"flat"
9e+05,"3 bed terraced house for sale ","Macquarie Way, London E14",51.489503,-0.01564,"12/8/2021",NA,3,1,1,"terraced house"
615000,"3 bed semi-detached house for sale ","Pinner Park Gardens, Harrow HA2",51.597099,-0.349694,"12/8/2021",NA,3,1,2,"semi-detached house"
699950,"3 bed property for sale ","Hounslow Avenue, Hounslow TW3",51.460778,-0.36045,"12/8/2021",NA,3,1,2,"property"
470000,"1 bed flat for sale ","Arts Lane, London SE16",51.496119,-0.074719,"12/8/2021",NA,1,1,1,"flat"
525000,"4 bed end terrace house for sale ","Horndean Close, London SW15",51.447178,-0.239346,"12/8/2021",NA,4,1,1,"end terrace house"
517500,"2 bed flat for sale ","Randolph Road, Southall UB1",51.50668,-0.378682,"12/8/2021","763",2,1,0,"flat"
2500000,"7 bed detached house for sale ","College Road, Harrow HA3",51.606396,-0.335484,"12/8/2021",NA,7,4,0,"detached house"
115375,"2 bed flat for sale ","Station Road, New Southgate N11",51.612214,-0.137725,"12/8/2021","764",2,1,1,"flat"
775000,"4 bed terraced house for sale ","Frinton Road, London SW17",51.420151,-0.156001,"12/8/2021",NA,4,2,2,"terraced house"
350000,"1 bed flat for sale ","Warltersville Road, London N19",51.57233,-0.123816,"12/8/2021",NA,1,1,1,"flat"
399950,"2 bed terraced house for sale ","Clare Road, Hounslow TW4",51.468757,-0.381278,"12/8/2021","764",2,1,1,"terraced house"
795000,"1 bed flat for sale ","Royal Mint Street, London E1",51.510559,-0.071193,"12/8/2021","600",1,1,1,"flat"
4e+05,"2 bed flat for sale ","Canning Crescent, London N22",51.602211,-0.111235,"12/8/2021",NA,2,1,1,"flat"
745000,"2 bed flat for sale ","D.7.04 Saxon, Goodluck Hope E14",51.5120470724638,-0.00741194685990337,"12/8/2021",NA,2,2,1,"flat"
7e+05,"3 bed terraced house for sale ","Squires Lane, Finchley N3",51.600844,-0.180509,"12/8/2021",NA,3,1,2,"terraced house"
849950,"3 bed flat for sale ","Sutton Court, Fauconberg Road, London W4",51.485038,-0.269197,"12/8/2021",NA,3,1,2,"flat"
550000,"2 bed flat for sale ","Alacia Court, Palmerston Road, Acton W3",51.500208,-0.271096,"12/8/2021",NA,2,2,1,"flat"
475000,"2 bed flat for sale ","Edison Court, Worple Way, Acton W3",51.504041,-0.252771,"12/8/2021",NA,2,1,1,"flat"
299950,"1 bed flat for sale ","Kings Court, Hamlet Gardens, Hammersmith W6",51.493758,-0.241078,"12/8/2021",NA,1,1,1,"flat"
599950,"3 bed flat for sale ","Fletcher Road, London W4",51.501423,-0.266891,"12/8/2021",NA,3,2,1,"flat"
899950,"4 bed detached house for sale ","Murray Avenue, Hounslow TW3",51.459163,-0.364017,"12/8/2021",NA,4,2,2,"detached house"
495000,"1 bed flat for sale ","Fielding Road, London W4",51.500388,-0.257074,"12/8/2021",NA,1,1,1,"flat"
475000,"2 bed flat for sale ","Beaulieu Place, London W4",51.498217,-0.26792,"12/8/2021",NA,2,1,1,"flat"
550000,"2 bed flat for sale ","Maltings Lodge, Corney Reach Way, Chiswick W4",51.482659,-0.252975,"12/8/2021",NA,2,2,1,"flat"
595000,"2 bed flat for sale ","Ravenswood Court, Stanley Road, Acton W3",51.499276,-0.271606,"12/8/2021",NA,2,2,1,"flat"
1215000,"3 bed flat for sale ","Hackney Road, London E2",51.527761,-0.076849,"12/8/2021",NA,3,2,1,"flat"
750000,"2 bed semi-detached house for sale ","Bassingham Road, London SW18",51.449704,-0.18455,"12/8/2021",NA,2,1,1,"semi-detached house"
680000,"4 bed semi-detached house for sale ","Harrowdene Road, Wembley HA0",51.560298,-0.304021,"12/8/2021",NA,4,3,2,"semi-detached house"
560000,"3 bed semi-detached house for sale ","Hatfield Road, Potters Bar EN6",51.699647,-0.175166,"12/8/2021",NA,3,1,2,"semi-detached house"
399950,"1 bed flat for sale ","Aerodrome Road, London NW9",51.596049,-0.241724,"12/8/2021","476",1,1,1,"flat"
475000,"2 bed flat for sale ","Merton Hall Road, London SW19",51.415569,-0.213748,"12/8/2021",NA,2,1,1,"flat"
265000,"1 bed flat for sale ","Derwent Road, Raynes Park, London SW20",51.393109,-0.225313,"12/8/2021",NA,1,1,1,"flat"
650000,"4 bed semi-detached house for sale ","Mutton Lane, Potters Bar EN6",51.700298,-0.212803,"12/8/2021",NA,4,2,2,"semi-detached house"
375000,"1 bed flat for sale ","Longley Road, London SW17",51.422305,-0.170672,"12/8/2021",NA,1,1,1,"flat"
4e+05,"3 bed flat for sale ","Toland Square, London SW15",51.457057,-0.241815,"12/8/2021",NA,3,1,1,"flat"
530000,"2 bed flat for sale ","Churchway, Euston NW1",51.528398,-0.130121,"12/8/2021",NA,2,1,1,"flat"
8e+05,"5 bed detached house for sale ","Woodhall Close, North Uxbridge, Middlesex UB8",51.558234,-0.473528,"12/8/2021",NA,5,2,1,"detached house"
975000,"5 bed end terrace house for sale ","Chepstow Close, Lytton Grove, London SW15",51.456,-0.214436,"12/8/2021",NA,5,3,2,"end terrace house"
250000,"1 bed flat for sale ","Neville Road, Croydon CR0",51.38467,-0.090729,"12/8/2021",NA,1,1,1,"flat"
240000,"1 bed maisonette for sale ","Hindhead Close, Uxbridge UB8",51.526386,-0.449906,"12/8/2021",NA,1,1,1,"maisonette"
299950,"1 bed flat for sale ","Belmont Road, Uxbridge UB8",51.547599,-0.478408,"12/8/2021",NA,1,1,1,"flat"
230000,"1 bed flat for sale ","Perry Vale, London SE23",51.439393,-0.051915,"12/8/2021",NA,1,1,1,"flat"
359950,"2 bed maisonette for sale ","Newfield Close, Hampton TW12",51.416693,-0.373969,"12/8/2021",NA,2,1,1,"maisonette"
750000,"2 bed flat for sale ","Keslake Road, Queens Park, London NW6",51.533757,-0.216637,"12/8/2021",NA,2,1,1,"flat"
5e+05,"3 bed terraced house for sale ","Salisbury Road, Bromley BR2",51.391202,0.04148,"12/8/2021",NA,3,2,2,"terraced house"
885000,"5 bed detached house for sale ","Great West Road, Hounslow TW5",51.478672,-0.366879,"12/8/2021","2,472",5,2,3,"detached house"
435000,"3 bed flat for sale ","Springhill Close, London SE5",51.464623,-0.088891,"12/8/2021",NA,3,1,1,"flat"
750000,"4 bed property for sale ","Glenshee Close, Northwood HA6",51.613641,-0.437345,"12/8/2021",NA,4,2,2,"property"
265000,"1 bed flat for sale ","John Williams Close, London SE14",51.481434,-0.047243,"12/8/2021",NA,1,1,1,"flat"
6e+05,"2 bed semi-detached house for sale ","Marlton Street, London SE10",51.486611,0.013157,"12/8/2021",NA,2,1,1,"semi-detached house"
325000,"2 bed flat for sale ","Cam Road, London E15",51.536765,-0.001155,"12/8/2021",NA,2,1,1,"flat"
750000,"2 bed flat for sale ","Edith Grove, Chelsea SW10",51.482353,-0.183702,"12/8/2021","1,357",2,2,1,"flat"
950000,"1 bed terraced house for sale ","Mulberry Close, London NW3",51.554914,-0.173831,"12/8/2021",NA,1,1,1,"terraced house"
325000,"2 bed flat for sale ","Riverside Gardens, Alperton, Wembley HA0",51.535415,-0.295571,"12/8/2021",NA,2,1,1,"flat"
1100000,"5 bed detached house for sale ","Park Crescent, Harrow HA3",51.603455,-0.336801,"12/8/2021",NA,5,3,3,"detached house"
550000,"2 bed flat for sale ","Coolhurst Road, London N8",51.577408,-0.12986,"12/8/2021",NA,2,1,1,"flat"
699950,"4 bed terraced house for sale ","Langdale Close, London SE17",51.483716,-0.097103,"12/8/2021",NA,4,1,1,"terraced house"
1495000,"3 bed flat for sale ","Royal Mint Street, London E1",51.510559,-0.071193,"12/8/2021","1,250",3,2,1,"flat"
750000,"3 bed terraced house for sale ","Manor Grove, Richmond TW9",51.466161,-0.284637,"12/8/2021",NA,3,1,1,"terraced house"
3250000,"4 bed maisonette for sale ","Cornwall Gardens, South Kensington, London SW7",51.496695,-0.187148,"12/8/2021",NA,4,3,1,"maisonette"
230000,"1 bed flat for sale ","Hounslow, Hounslow TW3",51.47757,-0.372543,"12/8/2021","501",1,1,1,"flat"
230000,"1 bed flat for sale ","Cotleigh Road, Romford RM7",51.574757,0.174402,"12/8/2021",NA,1,1,1,"flat"
129500,"1 bed flat for sale ","14 Wood Court, Heathstan Road, Hammersmith And Fulham, London W12",51.515152,-0.238633,"12/8/2021","538",1,1,0,"flat"
1395000,"3 bed flat for sale ","The Cascades, Finchley Road, Hampstead, London NW3",51.559097,-0.196306,"12/8/2021",NA,3,3,1,"flat"
1300000,"3 bed flat for sale ","Princess Park Manor, Friern Barnet, London N11",51.612548,-0.148048,"12/8/2021",NA,3,4,3,"flat"
210000,"1 bed flat for sale ","Church Road, London NW10",51.545375,-0.25213,"12/8/2021",NA,1,1,1,"flat"
560000,"3 bed semi-detached house for sale ","Fairway Avenue, West Drayton UB7",51.509113,-0.481877,"12/8/2021",NA,3,1,2,"semi-detached house"
1199500,"2 bed flat for sale ","Culford Gardens, London SW3",51.49179,-0.160457,"12/8/2021",NA,2,2,1,"flat"
525000,"2 bed flat for sale ","Aylmer Court, Highgate, London N2",51.581065,-0.15754,"12/8/2021",NA,2,2,1,"flat"
103750,"2 bed flat for sale ","Lakeside Drive, Park Royal NW10",51.529751,-0.283969,"12/8/2021","64",2,2,0,"flat"
415000,"2 bed flat for sale ","Lakeside Drive, Park Royal NW10",51.529751,-0.283969,"12/8/2021","64",2,2,0,"flat"
325000,"1 bed flat for sale ","Oakhurst Grove, London SE22",51.460232,-0.069526,"12/8/2021",NA,1,1,1,"flat"
269950,"1 bed maisonette for sale ","Bay Tree Close, Sidcup DA15",51.437099,0.096329,"12/8/2021",NA,1,1,1,"maisonette"
540000,"2 bed flat for sale ","Drayton Park, London N5",51.554798,-0.105995,"12/8/2021","676",2,2,1,"flat"
280000,"2 bed property for sale ","Anemone Court, 22 Enstone Road, Enfield EN3",51.654215,-0.031874,"12/8/2021",NA,2,1,1,"property"
680000,"4 bed semi-detached house for sale ","Carterhatch Lane, Enfield EN1",51.663567,-0.067604,"12/8/2021",NA,4,2,2,"semi-detached house"
745000,"3 bed semi-detached house for sale ","Lowther Drive, Enfield EN2",51.650806,-0.119638,"12/8/2021",NA,3,1,1,"semi-detached house"
755000,"1 bed flat for sale ","Newham's Yard, 151-153 Tower Bridge Road, Southwark SE1",51.49869,-0.079701,"12/8/2021","606",1,1,1,"flat"
850000,"2 bed flat for sale ","1-3 Manson Place, South Kensington, London SW7",51.493118,-0.177917,"12/8/2021","998",2,2,1,"flat"
525000,"1 bed flat for sale ","Rochester Row, London SW1P",51.493652,-0.13674,"12/8/2021",NA,1,1,1,"flat"
275000,"1 bed flat for sale ","Haydons Road, London SW19",51.424542,-0.188575,"12/8/2021",NA,1,1,1,"flat"
1100000,"4 bed property for sale ","Walpole Crescent, Teddington TW11",51.427092,-0.337932,"12/8/2021",NA,4,2,2,"property"
180000,"1 bed flat for sale ","Palace Grove, Bromley BR1",51.407334,0.019456,"12/8/2021",NA,1,1,1,"flat"
350000,"3 bed flat for sale ","Brangbourne Road, Bromley BR1",51.424105,-0.006888,"12/8/2021",NA,3,1,1,"flat"
1e+06,"3 bed property for sale ","Torrens Road, Brixton Hill, London SW2",51.456818,-0.120722,"12/8/2021",NA,3,1,2,"property"
425000,"3 bed terraced house for sale ","Leigh Road, East Ham E6",51.541263,0.062219,"12/8/2021",NA,3,1,2,"terraced house"
1500000,"5 bed terraced house for sale ","Bromfelde Road, Clapham, London SW4",51.468116,-0.131084,"12/8/2021",NA,5,2,2,"terraced house"
665000,"2 bed flat for sale ","Henry Macaulay Avenue, Kingston Upon Thames KT2",51.413924,-0.306323,"12/8/2021","948",2,2,1,"flat"
950000,"5 bed semi-detached house for sale ","Gainsborough Gardens, London NW11",51.573909,-0.204397,"12/8/2021",NA,5,2,2,"semi-detached house"
370000,"1 bed flat for sale ","Mornington Crescent, London NW1",51.534403,-0.140527,"12/8/2021",NA,1,1,1,"flat"
740000,"3 bed semi-detached house for sale ","Elthorne Park Road, London W7",51.503673,-0.327347,"12/8/2021","1,069",3,2,2,"semi-detached house"
535000,"3 bed detached bungalow for sale ","Moormead Drive, Ewell KT19",51.364922,-0.25793,"12/8/2021",NA,3,1,1,"detached bungalow"
375000,"1 bed flat for sale ","Mount Avenue, Ealing W5",51.524792,-0.301737,"12/8/2021",NA,1,1,1,"flat"
550000,"2 bed flat for sale ","Mountfield Road, Finchley, London N3",51.594574,-0.193313,"12/8/2021",NA,2,2,1,"flat"
75000,"1 bed flat for sale ","Duke Of Wellington Avenue, London SE18",51.492685,0.071926,"12/8/2021",NA,1,1,1,"flat"
425000,"1 bed flat for sale ","The Grampians, Shepherds Bush Road, London W6",51.502626,-0.222138,"12/8/2021",NA,1,1,1,"flat"
799950,"2 bed flat for sale ","West Lodge Avenue, London W3",51.507628,-0.283229,"12/8/2021",NA,2,2,1,"flat"
650000,"3 bed flat for sale ","Hinckley Road, Peckham Rye, London SE15",51.462253,-0.070434,"12/8/2021",NA,3,1,1,"flat"
1150000,"3 bed flat for sale ","Royal Mint Street, London E1",51.510559,-0.071193,"12/8/2021","1,050",3,2,1,"flat"
615000,"2 bed flat for sale ","Elephant Lane, London SE16",51.500608,-0.055832,"12/8/2021",NA,2,1,1,"flat"
850000,"1 bed flat for sale ","Lillie Square, Earl's Court, London SW6",51.485806,-0.194552,"12/8/2021",NA,1,1,1,"flat"
460000,"2 bed property for sale ","Somerford Grove, Stoke Newington, London N16",51.554221,-0.074334,"12/8/2021",NA,2,1,1,"property"
1100000,"2 bed flat for sale ","Newham's Yard, 151-153 Tower Bridge Road, Southwark SE1",51.49869,-0.079701,"12/8/2021","994",2,2,1,"flat"
1295000,"3 bed flat for sale ","St. James Close, London NW8",51.536293,-0.162141,"12/8/2021","1,038",3,2,1,"flat"
375000,"1 bed flat for sale ","Clementine Close, London W13",51.504029,-0.32215,"12/8/2021",NA,1,1,1,"flat"
375000,"2 bed flat for sale ","Malford Court, The Drive, London E18",51.588811,0.021433,"12/8/2021",NA,2,1,1,"flat"
3e+05,"2 bed flat for sale ","Grove Park Road, London SE9",51.437332,0.041025,"12/8/2021",NA,2,1,1,"flat"
8e+05,"3 bed semi-detached house for sale ","Green Lane, London SE9",51.433555,0.063642,"12/8/2021",NA,3,1,2,"semi-detached house"
825000,"3 bed semi-detached house for sale ","Lichfield Road, Northwood HA6",51.598172,-0.411656,"12/8/2021",NA,3,0,0,"semi-detached house"
695000,"2 bed flat for sale ","Avenue Road, Highgate, London N6",51.575326,-0.133812,"12/8/2021",NA,2,1,1,"flat"
750000,"1 bed flat for sale ","Fairwater House, Chelsea Creek, London SW6",51.475994,-0.185642,"12/8/2021",NA,1,1,1,"flat"
7e+05,"3 bed detached bungalow for sale ","The Warren, Worcester Park KT4",51.371822,-0.264751,"12/8/2021","1,217",3,2,1,"detached bungalow"
625000,"3 bed town house for sale ","St. Pauls Square, Bromley BR2",51.405075,0.011563,"12/8/2021",NA,3,1,1,"town house"
779950,"3 bed bungalow for sale ","Embry Way, Stanmore HA7",51.619725,-0.320461,"12/8/2021",NA,3,0,0,"bungalow"
6e+05,"3 bed semi-detached house for sale ","Weardale Gardens, Enfield EN2",51.663146,-0.079054,"12/8/2021",NA,3,1,1,"semi-detached house"
8e+05,"2 bed property for sale ","Nutbourne Street, London W10",51.530623,-0.209594,"12/8/2021",NA,2,1,1,"property"
525000,"2 bed flat for sale ","Fulham Palace Road, London W6",51.484804,-0.220411,"12/8/2021","538",2,1,1,"flat"
1600000,"5 bed property for sale ","Priory Gardens, London N6",51.578174,-0.140987,"12/8/2021",NA,5,2,1,"property"
569995,"3 bed terraced house for sale ","St. Marks Road, Enfield EN1",51.641399,-0.067701,"12/8/2021","1,270",3,2,2,"terraced house"
375000,"3 bed terraced house for sale ","Regent Square, Belvedere DA17",51.4881,0.153417,"12/8/2021",NA,3,1,1,"terraced house"
325000,"2 bed property for sale ","Rowan Close, Ilford IG1",51.547176,0.084001,"12/8/2021",NA,2,1,1,"property"
375000,"2 bed maisonette for sale ","Flat 126 Broadfield, Broadhurst Gardens, South Hampstead, London NW6",51.546,-0.184,"12/8/2021",NA,2,0,0,"maisonette"
570000,"Studio for sale ","Royal Mint Street, London E1",51.51028,-0.071557,"12/8/2021","400",0,1,1,NA
499950,"2 bed flat for sale ","Point Wharf Lane, Brentford TW8",51.483016,-0.301876,"12/8/2021",NA,2,2,1,"flat"
575000,"3 bed semi-detached house for sale ","John Gooch Drive, Enfield EN2",51.660808,-0.098824,"12/8/2021",NA,3,2,2,"semi-detached house"
122500,"1 bed flat for sale ","Victory House, Westcote Road, Epsom And Ewell, Epsom KT19",51.3441,-0.282071,"12/8/2021",NA,1,1,0,"flat"
750000,"4 bed semi-detached house for sale ","Farm Road, Edgware HA8",51.614604,-0.269206,"12/8/2021",NA,4,2,1,"semi-detached house"
435000,"2 bed flat for sale ","Mayes Road, London N22",51.594364,-0.111436,"12/8/2021",NA,2,1,1,"flat"
460000,"2 bed flat for sale ","Mayes Road, Wood Green, London N22",51.594364,-0.111436,"12/8/2021",NA,2,1,1,"flat"
5e+06,"4 bed flat for sale ","Eaton Place, London SW1X",51.495374,-0.154869,"12/8/2021",NA,4,4,1,"flat"
3950000,"3 bed flat for sale ","Belmont Street, London NW1",51.543944,-0.150987,"12/8/2021",NA,3,3,1,"flat"
3e+07,"3 bed flat for sale ","Knightsbridge, London SW1X",51.502034,-0.16153,"12/8/2021",NA,3,3,1,"flat"
1150000,"3 bed flat for sale ","Bonnet Street, London E16",51.498943,0.025208,"12/8/2021",NA,3,2,1,"flat"
295000,"1 bed flat for sale ","98 Fairthorn Road, Charlton SE7",51.484862,0.021809,"12/8/2021",NA,1,1,1,"flat"
1225000,"4 bed terraced house for sale ","Revelstoke Road, Wimbledon Park SW18",51.439858,-0.198533,"12/8/2021",NA,4,2,2,"terraced house"
765000,"4 bed terraced house for sale ","Stanley Road, London N11",51.612043,-0.127513,"12/8/2021",NA,4,2,1,"terraced house"
725000,"2 bed flat for sale ","Campden Hill Towers, Notting Hill Gate W11",51.509107,-0.198154,"12/8/2021",NA,2,2,1,"flat"
975000,"4 bed detached house for sale ","Beeches Walk, Carshalton SM5",51.349701,-0.176624,"12/8/2021",NA,4,1,1,"detached house"
290000,"2 bed flat for sale ","West Street, Carshalton SM5",51.366646,-0.167619,"12/8/2021",NA,2,1,1,"flat"
419950,"3 bed semi-detached house for sale ","New Road, Uxbridge UB8",51.5198,-0.446194,"12/8/2021",NA,3,1,2,"semi-detached house"
137500,"2 bed flat for sale ","Cubitt Square, Southall UB2",51.507714,-0.354469,"12/8/2021","581",2,1,1,"flat"
330000,"1 bed flat for sale ","Palladio Court, Mapleton Road, London SW18",51.453125,-0.193477,"12/8/2021",NA,1,1,1,"flat"
734950,"3 bed flat for sale ","Montpelier Road, London W5",51.521795,-0.306955,"12/8/2021",NA,3,2,0,"flat"
450000,"1 bed flat for sale ","Median Road, Lower Clapton E5",51.551914,-0.049998,"12/8/2021",NA,1,1,1,"flat"
766000,"1 bed flat for sale ","Marsh Wall, London E14",51.50167,-0.022555,"12/8/2021","558",1,1,1,"flat"
460000,"2 bed flat for sale ","Wanless Road, London SE24",51.463901,-0.101125,"12/8/2021",NA,2,1,0,"flat"
1250000,"4 bed detached house for sale ","Upland Road, London SE22",51.448096,-0.070297,"12/8/2021",NA,4,2,2,"detached house"
595000,"Studio for sale ","Royal Mint Street, London E1",51.510559,-0.071193,"12/8/2021","450",0,1,1,NA
280000,"2 bed maisonette for sale ","Keswick Close, Sutton SM1",51.367838,-0.187588,"12/8/2021",NA,2,1,1,"maisonette"
1500000,"5 bed semi-detached house for sale ","Lavington Road, London W13",51.508933,-0.316621,"12/8/2021",NA,5,2,2,"semi-detached house"
450000,"2 bed property for sale ","Braemar Road, Brentford TW8",51.487201,-0.302663,"12/8/2021",NA,2,1,2,"property"
685000,"3 bed end terrace house for sale ","Huntington Close, Bexley DA5",51.438335,0.152981,"12/8/2021",NA,3,3,1,"end terrace house"
195000,"1 bed flat for sale ","Elgin Road, Seven Kings, Ilford IG3",51.569668,0.097822,"12/8/2021",NA,1,1,1,"flat"
